hosts_time_as_user_months,hosts_time_as_host_months,host_listings_count,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,vacancia_dias,faixa_preco,faixa_reviews,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in hotel,numero_amenities,log_price
4.0,5.0,27.0,Barra da Tijuca,-23.00927,-43.32693,2,1.0,1.0,2.0,827.5,2.0,28.0,37,0,0,4.92,19,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,6.719616836866618
1.0,10.0,3.0,Barra da Tijuca,-22.98757,-43.35624,2,1.0,1.0,1.0,354.0,3.0,29.0,172,22,12,4.86,3,353,"(200, 400]","(20, 50]",False,True,False,False,False,False,False,False,False,False,False,True,False,14,5.872117789475416
4.0,5.0,27.0,Barra da Tijuca,-23.01124,-43.32611,2,1.0,1.0,2.0,685.0,3.0,28.0,5,1,6,5.0,19,359,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,6.530877627725885
11.0,11.0,27.0,Barra da Tijuca,-23.003382858200744,-43.34004005082674,4,1.0,1.0,4.0,399.5,1.0,100.0,87,39,138,4.67,25,227,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.992713766508414
5.0,7.0,11.0,Other,-22.88826,-43.29839,5,1.0,2.0,5.0,430.0,1.0,365.0,365,0,0,4.92,10,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,6.066108090103747
5.0,7.0,11.0,Other,-22.8889858,-43.2973323,4,1.0,2.0,2.0,270.0,2.0,365.0,137,0,0,4.92,10,365,"(200, 400]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,5,5.602118820879701
7.0,7.0,57.0,Barra da Tijuca,-23.01427,-43.29804,2,1.0,1.0,2.0,2396.5,2.0,365.0,269,4,0,5.0,39,365,"(1500, 3000]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,7.782181806757594
1.0,1.0,14.0,Botafogo,-22.95624,-43.19242,2,2.5,1.0,2.0,396.0,1.0,999.0,28,1,6,5.0,11,359,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,True,False,False,False,False,6,5.983936280687191
11.0,10.0,1.0,Botafogo,-22.95609,-43.19322,2,2.0,1.0,1.0,606.0,1.0,1125.0,364,0,0,4.92,1,365,"(600, 900]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,0,6.408528791059498
5.0,9.0,5.0,Barra da Tijuca,-23.00793,-43.34446,2,1.0,1.0,1.0,913.0,1.0,1125.0,103,14,12,5.0,5,353,"(900, 1500]","(5, 20]",False,True,False,False,False,False,False,False,False,True,False,False,False,11,6.81783057145415
1.0,1.0,2.0,Barra da Tijuca,-23.01173,-43.31406,2,1.0,1.0,1.0,354.0,1.0,30.0,351,29,48,4.97,2,317,"(200, 400]","(20, 50]",False,True,False,False,False,False,False,False,False,False,False,True,False,4,5.872117789475416
6.0,8.0,8.0,Barra da Tijuca,-23.004190966240017,-43.34012069727214,4,1.0,1.0,1.0,478.5,2.0,1125.0,336,3,6,4.0,7,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,6.172743894323493
6.0,8.0,8.0,Barra da Tijuca,-23.004625,-43.3411517,2,1.0,1.0,1.0,467.0,1.0,365.0,338,13,78,4.54,7,287,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,5,6.148468295917647
9.0,1.0,2.0,Barra da Tijuca,-23.01046372663757,-43.30642824952939,2,1.0,1.0,1.0,320.0,1.0,365.0,281,24,60,5.0,1,305,"(200, 400]","(20, 50]",False,True,False,False,False,False,False,False,False,False,False,True,False,8,5.771441123130016
8.0,0.0,1.0,Barra da Tijuca,-23.013955,-43.298483,3,1.0,1.0,2.0,531.0,1.0,365.0,355,0,0,4.92,1,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,6.2766434893416445
6.0,8.0,8.0,Barra da Tijuca,-23.00528,-43.34225,3,1.0,1.0,1.0,421.25,4.0,365.0,359,0,0,4.92,7,365,"(400, 600]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,6.04559755568791
6.0,8.0,8.0,Barra da Tijuca,-23.00344,-43.34037,3,1.0,1.0,1.0,452.0,2.0,365.0,278,1,6,5.0,7,359,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,6.115892125483034
6.0,8.0,8.0,Barra da Tijuca,-23.00295,-43.34291,2,1.0,1.0,1.0,456.5,2.0,1125.0,365,8,6,4.5,7,359,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,6.125776884715576
6.0,8.0,8.0,Barra da Tijuca,-23.00958,-43.35654,3,1.0,1.0,1.0,799.0,2.0,365.0,361,1,6,5.0,7,359,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,6.684611727667927
7.0,0.0,169.0,Barra da Tijuca,-22.97852,-43.40763,5,1.0,2.0,5.0,990.0,1.0,365.0,363,0,0,4.92,169,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,19,6.898714534329988
7.0,0.0,169.0,Barra da Tijuca,-22.97340270579488,-43.39715931576279,5,2.0,2.0,5.0,1380.0,1.0,365.0,269,1,0,5.0,169,365,"(900, 1500]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,7.2305631534092925
5.0,5.0,2.0,Camorim,-22.98181,-43.42425,2,1.0,1.0,1.0,201.33,3.0,365.0,365,1,6,5.0,2,359,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,5.3099000277911035
3.0,6.0,8.0,Barra da Tijuca,-23.00925,-43.35668,5,1.0,2.0,1.0,1940.0,1.0,365.0,365,0,0,4.92,8,365,"(1500, 3000]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,7.57095858316901
11.0,11.0,27.0,Barra da Tijuca,-23.005333443139843,-43.3401160489738,2,1.0,1.0,2.0,342.5,2.0,200.0,148,23,30,4.57,25,335,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.839187111662404
11.0,11.0,27.0,Barra da Tijuca,-23.00434,-43.34221,4,1.0,1.0,3.0,342.5,2.0,63.0,157,49,90,4.9,25,275,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.839187111662404
11.0,11.0,27.0,Barra da Tijuca,-23.0045865,-43.3411208,2,1.0,1.0,1.0,340.07,1.0,365.0,265,8,0,4.63,25,365,"(200, 400]","(5, 20]",False,True,False,False,False,False,False,False,False,False,False,True,False,9,5.832087734809125
1.0,7.0,1.0,Barra da Tijuca,-23.005623463675946,-43.376153527451855,3,1.0,1.0,5.0,685.0,2.0,365.0,179,3,0,4.67,1,365,"(600, 900]","(0, 5]",False,True,False,False,False,False,False,False,False,False,True,False,False,14,6.530877627725885
0.0,0.0,5.0,Centro,-22.89957,-43.18013,1,2.0,1.0,4.0,63.6,2.0,1125.0,270,0,0,4.92,5,365,"(0, 200]","(-1, 0]",False,False,True,False,False,False,False,True,False,False,False,False,False,8,4.168214410788556
0.0,0.0,5.0,Centro,-22.89900233141362,-43.18099357187748,1,2.0,1.0,4.0,63.91,1.0,365.0,270,0,0,4.92,5,365,"(0, 200]","(-1, 0]",False,False,True,False,False,False,False,True,False,False,False,False,False,8,4.173001695045377
0.0,0.0,5.0,Centro,-22.899338055020685,-43.18109180778265,3,2.0,1.0,2.0,125.53,2.0,365.0,270,0,0,4.92,5,365,"(0, 200]","(-1, 0]",False,True,False,False,False,False,False,False,False,True,False,False,False,8,4.840479434201172
8.0,8.0,3.0,Barra da Tijuca,-23.0052,-43.32282,1,1.0,1.0,1.0,150.0,7.0,1125.0,363,0,0,4.92,3,365,"(0, 200]","(-1, 0]",False,True,False,False,False,False,False,False,False,True,False,False,False,14,5.017279836814924
11.0,11.0,27.0,Barra da Tijuca,-23.0045865,-43.3411208,4,1.0,1.0,2.0,399.5,1.0,250.0,118,13,48,5.0,25,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,5.992713766508414
11.0,11.0,27.0,Barra da Tijuca,-23.00545227446429,-43.34217434759599,3,1.0,1.0,2.0,342.5,1.0,365.0,135,51,126,4.82,25,239,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,5.839187111662404
11.0,11.0,27.0,Barra da Tijuca,-23.0045865,-43.3411208,2,1.0,1.0,2.0,311.0,2.0,365.0,82,19,42,4.68,25,323,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.7430031878094825
11.0,11.0,27.0,Barra da Tijuca,-23.00569,-43.34157,2,1.0,1.0,1.0,388.0,2.0,365.0,175,16,54,4.69,25,311,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.963579343618446
5.0,9.0,1.0,Barra de Guaratiba,-23.0510927,-43.5506403,2,2.0,1.0,2.0,1016.0,2.0,365.0,362,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,12,6.92461239604856
11.0,11.0,27.0,Barra da Tijuca,-23.005745494154173,-43.34198662030989,2,1.0,1.0,1.0,308.12,1.0,200.0,90,9,18,4.67,25,347,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,13,5.733729551024153
11.0,11.0,27.0,Barra da Tijuca,-23.0045865,-43.3411208,2,1.0,1.0,1.0,399.5,2.0,365.0,150,3,18,5.0,25,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,5.992713766508414
11.0,11.0,27.0,Barra da Tijuca,-23.008326997385417,-43.36564656347037,5,2.0,1.0,2.0,542.5,1.0,365.0,156,6,36,5.0,25,329,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,6.298029706561264
11.0,11.0,27.0,Barra da Tijuca,-23.004625,-43.3411517,2,1.0,1.0,1.0,342.5,1.0,365.0,179,0,0,4.92,25,365,"(200, 400]","(-1, 0]",False,False,False,False,False,False,True,False,False,False,False,False,False,8,5.839187111662404
2.0,2.0,73.0,Copacabana,-22.978025747354696,-43.18919994939365,4,1.0,1.0,1.0,690.5,4.0,365.0,265,0,0,4.92,72,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,4,6.538863151104813
1.0,1.0,1.0,Centro,-22.90971,-43.18375,2,1.0,1.0,1.0,115.0,1.0,365.0,269,0,0,4.92,1,365,"(0, 200]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,7,4.7535901911063645
11.0,11.0,27.0,Barra da Tijuca,-23.003902353436164,-43.34023340012416,2,1.0,1.0,1.0,399.5,1.0,365.0,126,8,48,4.63,25,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,5.992713766508414
11.0,11.0,27.0,Barra da Tijuca,-23.004625,-43.3411517,2,1.0,1.0,1.0,325.5,1.0,365.0,325,7,42,4.43,25,323,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,5.788429948716486
2.0,2.0,9.0,Barra da Tijuca,-23.00651,-43.32077,3,1.0,1.0,1.0,605.0,1.0,365.0,90,0,0,4.92,7,365,"(600, 900]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,17,6.406879986069314
2.0,2.0,9.0,Barra da Tijuca,-23.012325,-43.3852963,5,3.0,3.0,2.0,894.68,1.0,365.0,264,0,0,4.92,7,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,6.797583206327088
2.0,2.0,9.0,Barra da Tijuca,-23.0051423,-43.3263037,2,1.0,1.0,1.0,457.0,1.0,365.0,177,0,0,4.92,7,365,"(400, 600]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,9,6.126869184114185
11.0,11.0,27.0,Barra da Tijuca,-23.0045865,-43.3411208,3,1.0,1.0,3.0,342.36,1.0,66.0,159,24,30,4.92,25,335,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,5.838779459442334
11.0,11.0,27.0,Barra da Tijuca,-23.00554,-43.34029,2,1.0,1.0,2.0,406.5,2.0,365.0,12,2,12,5.0,25,353,"(400, 600]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,6.010040932680917
11.0,11.0,27.0,Barra da Tijuca,-23.00557,-43.34035,2,1.0,1.0,1.0,349.2,2.0,365.0,169,3,18,3.67,25,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,5.8585044198517515
11.0,11.0,27.0,Barra da Tijuca,-23.00381,-43.34174,4,1.0,1.0,4.0,399.5,2.0,365.0,28,9,54,4.78,25,311,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.992713766508414
7.0,4.0,2.0,Copacabana,-22.9686451,-43.1858006,3,1.0,1.0,3.0,228.4,2.0,365.0,365,20,66,4.95,2,299,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,5,5.435467204695271
5.0,1.0,1.0,Barra da Tijuca,-23.01005480035496,-43.36869367479936,4,1.0,1.0,1.0,650.5,2.0,365.0,357,0,0,4.92,1,365,"(600, 900]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,15,6.4792773965649
5.0,4.0,1.0,Barra da Tijuca,-23.009035548824144,-43.42990022152662,4,1.0,2.0,2.0,457.0,1.0,365.0,261,28,114,5.0,1,251,"(400, 600]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,6.126869184114185
5.0,4.0,17.0,Barra da Tijuca,-23.00954258342469,-43.34475953131914,3,1.0,1.0,2.0,407.4,2.0,365.0,260,8,36,4.63,17,329,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,6.01224708629051
5.0,4.0,17.0,Barra da Tijuca,-23.00957,-43.34594,6,2.0,2.0,3.0,997.5,2.0,365.0,334,0,0,4.92,17,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,6.90625415285587
7.0,3.0,7.0,Other,-22.8636601,-43.3575376,2,1.0,1.0,1.0,103.16,1.0,365.0,365,0,0,4.92,7,365,"(0, 200]","(-1, 0]",False,False,False,False,False,False,False,True,False,False,False,False,False,5,4.6459281784602595
8.0,8.0,13.0,Centro,-22.91337375603732,-43.18531807018723,1,1.0,1.0,2.0,205.41,1.0,365.0,356,2,12,3.5,12,353,"(200, 400]","(0, 5]",False,False,True,False,False,False,False,True,False,False,False,False,False,2,5.329864482046166
4.0,11.0,9.0,Camorim,-22.97044,-43.42703,2,1.5,1.0,1.0,217.0,1.0,1125.0,364,10,0,4.2,7,365,"(200, 400]","(5, 20]",False,True,False,False,False,False,False,False,False,False,False,True,False,10,5.384495062789089
11.0,11.0,27.0,Barra da Tijuca,-23.00560903394659,-43.34012358021316,2,1.0,1.0,1.0,342.5,1.0,365.0,142,8,48,4.88,25,317,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,14,5.839187111662404
2.0,2.0,3.0,Other,-22.9231,-43.25394,3,1.0,1.0,4.0,199.0,1.0,365.0,267,0,0,4.92,3,365,"(0, 200]","(-1, 0]",False,True,False,False,False,False,False,False,True,False,False,False,False,4,5.298317366548036
10.0,10.0,1.0,Other,-22.9249,-43.24719,4,3.0,2.0,2.0,1141.33,6.0,1125.0,89,0,0,4.92,1,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,7.040825315198156
11.0,11.0,27.0,Barra da Tijuca,-23.00398,-43.34224,2,1.0,1.0,1.0,456.5,1.0,365.0,91,12,30,4.75,25,335,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,6.125776884715576
11.0,11.0,27.0,Barra da Tijuca,-23.005382184862345,-43.340265346760745,2,1.0,1.0,1.0,342.5,1.0,199.0,188,22,60,4.68,25,305,"(200, 400]","(20, 50]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.839187111662404
11.0,9.0,1.0,Barra da Tijuca,-23.00047,-43.39261,2,1.0,1.0,1.0,628.0,1.0,365.0,365,0,0,4.92,1,365,"(600, 900]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,10,6.444131256700441
6.0,0.0,1.0,Other,-22.87098,-43.35728,4,1.0,2.0,2.0,237.0,1.0,365.0,364,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,3,5.472270673671475
5.0,5.0,1.0,Botafogo,-22.95414,-43.17551,4,1.0,1.0,2.0,319.67,3.0,365.0,102,1,0,5.0,1,365,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,4,5.770412556953964
7.0,7.0,7.0,Barra da Tijuca,-23.00664,-43.32704,2,1.0,1.0,1.0,346.92,1.0,365.0,361,0,0,4.92,2,365,"(200, 400]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,6,5.851972568289383
7.0,7.0,5.0,Other,-22.92014,-43.25232,5,1.0,2.0,2.0,662.0,2.0,365.0,350,3,18,5.0,3,347,"(600, 900]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,6.4967749901858625
6.0,5.0,2.0,Other,-22.9238,-43.24338,2,1.0,1.0,2.0,353.76,1.0,365.0,190,10,60,4.8,1,305,"(200, 400]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,5.871441504508252
0.0,0.0,1.0,Campo Grande,-22.84236315940557,-43.5284686019618,6,1.0,1.0,1.0,365.18,1.0,365.0,365,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,10,5.903125015784458
11.0,11.0,1.0,Campo Grande,-22.92594,-43.52368,4,1.0,2.0,2.0,286.0,1.0,365.0,365,0,0,4.92,1,365,"(200, 400]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,7,5.659482215759621
7.0,0.0,169.0,Camorim,-22.97826,-43.41659,5,2.0,2.0,4.0,1400.0,1.0,365.0,365,0,0,4.92,169,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,14,7.244941546337007
1.0,7.0,2.0,Centro,-22.9076077,-43.17637329999999,4,1.0,1.0,2.0,240.0,1.0,365.0,360,3,18,3.67,1,347,"(200, 400]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,5,5.484796933490655
2.0,3.0,7.0,Copacabana,-22.97129,-43.18667,2,1.0,1.0,1.0,282.67,3.0,60.0,38,76,150,4.84,7,215,"(200, 400]","(50, 1000]",False,False,False,False,False,True,False,False,False,False,False,False,False,8,5.64781159071754
5.0,4.0,17.0,Barra da Tijuca,-23.00966,-43.34597,4,1.0,1.0,3.0,512.39,1.0,365.0,345,7,24,4.86,17,341,"(400, 600]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,9,6.24103579025747
10.0,9.0,3.0,Botafogo,-22.95589,-43.17602,2,1.0,1.0,2.0,229.0,1.0,1125.0,48,85,30,4.91,2,335,"(200, 400]","(50, 1000]",False,True,False,False,False,False,False,False,False,False,False,True,False,12,5.438079308923196
10.0,10.0,4.0,Botafogo,-22.95322,-43.1938,1,1.0,1.0,1.0,377.0,2.0,365.0,89,0,0,4.92,4,365,"(200, 400]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,False,True,False,5,5.934894195619588
10.0,10.0,4.0,Botafogo,-22.9539117,-43.1926083,1,1.0,1.0,1.0,326.0,1.0,365.0,365,1,6,5.0,4,359,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,5,5.7899601708972535
5.0,7.0,11.0,Other,-22.953997900347424,-43.3356328818913,16,1.0,1.0,1.0,1826.0,1.0,365.0,364,0,0,4.92,8,365,"(1500, 3000]","(-1, 0]",False,False,False,True,False,False,False,False,False,False,False,False,False,4,7.510430556378006
7.0,7.0,21.0,Centro,-22.90973,-43.18513,1,4.0,1.0,6.0,92.0,1.0,365.0,328,2,12,3.0,21,353,"(0, 200]","(0, 5]",False,False,True,False,False,False,False,True,False,False,False,False,False,2,4.532599493153256
6.0,6.0,2.0,Other,-22.94719,-43.3359,2,1.0,1.0,1.0,425.0,1.0,15.0,365,2,0,4.0,1,365,"(400, 600]","(0, 5]",False,True,False,False,False,False,False,False,False,False,False,True,False,12,6.054439346269371
7.0,0.0,169.0,Camorim,-22.97909,-43.41427,5,2.0,2.0,5.0,1600.0,1.0,365.0,362,0,0,4.92,169,365,"(1500, 3000]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,19,7.3783837129967145
7.0,0.0,169.0,Camorim,-22.97641,-43.41393,5,1.0,1.0,4.0,1010.0,1.0,365.0,361,0,0,4.92,169,365,"(900, 1500]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,6.918695219020472
4.0,4.0,1.0,Campo Grande,-22.9121536,-43.5435054,3,1.0,1.0,3.0,155.2,1.0,365.0,365,0,0,4.92,1,365,"(0, 200]","(-1, 0]",False,False,False,False,False,False,False,True,False,False,False,False,False,3,5.051137237405586
4.0,4.0,1.0,Campo Grande,-22.86946590447761,-43.58500801026821,4,1.0,2.0,3.0,2800.0,1.0,365.0,365,0,0,4.92,1,365,"(1500, 3000]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,11,7.937731775260109
10.0,9.0,3.0,Other,-22.8828023,-43.3359825,2,1.0,3.0,2.0,622.0,2.0,1125.0,365,0,0,4.92,3,365,"(600, 900]","(-1, 0]",False,True,False,False,False,False,False,False,False,False,True,False,False,12,6.434546518787453
4.0,4.0,6.0,Camorim,-22.98037443883897,-43.42281885445118,2,1.0,1.0,2.0,180.0,2.0,120.0,97,6,36,4.67,6,329,"(0, 200]","(5, 20]",False,False,False,False,False,True,False,False,False,False,False,False,False,12,5.198497031265826
0.0,0.0,1.0,Other,-22.88927,-43.3304,4,1.0,2.0,2.0,172.0,1.0,365.0,365,1,0,5.0,1,365,"(0, 200]","(0, 5]",False,False,False,False,False,True,False,False,False,False,False,False,False,6,5.153291594497779
9.0,4.0,1.0,Catete,-22.9279194,-43.1773248,4,1.0,2.0,2.0,1849.0,1.0,365.0,365,0,0,4.92,1,365,"(1500, 3000]","(-1, 0]",False,False,False,False,False,True,False,False,False,False,False,False,False,10,7.52294091807237
7.0,2.0,1.0,Other,-22.94953,-43.33265,2,1.0,1.0,1.0,205.5,2.0,1125.0,269,1,0,5.0,1,365,"(200, 400]","(0, 5]",False,True,False,False,False,False,False,False,False,False,True,False,False,6,5.330300412401088
7.0,7.0,21.0,Centro,-22.91119,-43.18308,2,4.0,1.0,1.0,183.0,1.0,365.0,328,0,0,4.92,21,365,"(0, 200]","(-1, 0]",False,True,False,False,False,False,False,True,False,False,False,False,False,3,5.214935757608986
